statefip,year,race,bmprison,wmprison,bmpop,wmpop,error,crack,alcohol,income,ur,poverty,black,perc1519,aidscapita,state,parole,probation,capacity_rated,capacity_operational,capacity_design,bmprate,wmprate
32,1997,2,2208,4620,63385,741517,0,1.882172,3.72,26862,4.5416665,11,8.8064528,6.1983309,8.3328419,Nevada,3463,11670,8851,,6557,3483.4741,623.04706
32,1998,1,2435,4861,67385,768757,0,2.227402,3.6199999,28260,4.4166665,10.6,9.1172562,6.3026962,6.6911612,Nevada,4055,12561,9251,,6820,3613.564,632.31946
32,1999,1,2460,4729,70757,793014,0,2.1128571,3.74,29184,4.2666664,11.3,9.3856144,6.3355489,7.2361965,Nevada,3847,11787,9379,,6948,3476.6877,596.33246
32,2000,1,2526,4976,68775,766448,0,2.3975811,3.6700001,30437,4.4749999,8.8000002,9.6651945,6.4554782,5.0524364,Nevada,4056,12189,10599,,8292,3672.8462,649.22864
33,1985,1,11,654,3184,479780,0,.87785703,4.73,15815,3.7583332,6,.64505029,7.76437,.50150299,New Hampshire,453,3096,565,565,501,345.47739,136.31247
33,1986,2,21,738,3387,493732,0,.71005368,4.5100002,16981,2.5166667,3.7,.64414197,7.7018218,1.3656058,New Hampshire,539,3583,689,689,539,620.0177,149.4738
33,1987,2,21,827,3593,507643,0,1.862501,4.4099998,18261,2.2750001,4.8000002,.64165211,7.5473433,1.6122546,New Hampshire,421,2827,689,689,539,584.46979,162.90976
33,1988,1,32,962,3786,521395,0,2.42311,4.3299999,19563,2.45,6.6999998,.64004922,7.3594418,2.4013641,New Hampshire,461,2948,774,998,572,845.21924,184.50504
33,1989,1,46,1079,3987,532143,0,2.743691,4.3699999,20475,3.5333333,7.6999998,.63831478,7.1165428,2.0823958,New Hampshire,477,2991,834,1058,683,1153.7496,202.76505
33,1990,1,56,1239,4111,535076,0,1.268162,4.3000002,20512,5.6583333,6.3000002,.62132204,6.8016982,2.6969104,New Hampshire,522,3146,1268,1492,1112,1362.199,231.55589
33,1991,2,79,1371,3685,532094,0,1.333127,4.3000002,21189,7.2916665,7.3000002,.5643912,6.3506765,2.8830674,New Hampshire,576,4126,1318,1542,1162,2143.8264,257.66125
33,1992,2,78,1609,3739,535548,0,1.132515,4.3000002,22002,7.5916667,8.6999998,.5781557,6.1507411,3.3101208,New Hampshire,623,4104,1358,1576,1162,2086.1194,300.43991
33,1993,2,73,1610,3768,539964,0,1.2420059,4.3800001,22376,6.3333335,9.8999996,.5877353,6.160831,3.0988314,New Hampshire,777,4125,1358,1576,1162,1937.3673,298.16803
33,1994,2,97,1806,4129,545505,0,.53737003,4.1300001,23607,4.75,7.6999998,.62900972,6.2585773,4.3761377,New Hampshire,835,4323,1358,1873,1716,2349.2371,331.06937
33,1995,2,121,1773,4186,551659,0,.18975911,4.1199999,24748,4,5.3000002,.64297855,6.3889503,5.4424777,New Hampshire,785,4347,1358,1913,1716,2890.5876,321.3942
33,1996,2,110,1831,4436,557906,0,1.7177041,4.1300001,26427,3.7,6.4000001,.68558669,6.5767217,3.1496894,New Hampshire,1066,4414,1886,1786,1716,2479.7114,328.1915
33,1997,1,117,1916,4535,564189,0,4.1679969,4.04,27257,3.1500001,9.1000004,.70784372,6.7479663,1.429262,New Hampshire,1083,4876,1841,1644,1744,2579.9338,339.60251
33,1998,1,108,1925,4643,570318,0,1.984717,3.98,29147,2.875,9.8000002,.72370172,6.901587,1.1609201,New Hampshire,1141,5175,1841,1864,1744,2326.0823,337.53101
33,1999,1,115,1987,4926,577420,0,1.815496,4.0100002,30380,2.75,7.5999999,.78508574,6.9627681,1.3911461,New Hampshire,944,3629,2036,2064,1944,2334.5513,344.11694
33,2000,1,98,1911,5076,582631,0,1.287122,4,33396,2.6916666,4.5,.84992385,7.0121641,1.370445,New Hampshire,944,3629,2500,2286,2216,1930.6541,327.9949
34,1985,1,7238,3709,469629,3069889,0,.59603697,2.8099999,17701,5.6083331,8.3000002,15.413174,7.4835749,5.8012719,New Jersey,13385,47483,,11564,9287,1541.2166,120.8187
34,1986,2,7542,4061,477492,3083786,0,.92296177,2.77,18763,5.0500002,8.8999996,15.378667,7.4045234,11.124087,New Jersey,14064,51359,10401,11394,9777,1579.5029,131.68878
34,1987,2,8697,4481,485689,3093245,0,1.408301,2.72,20134,4.0833335,8.3000002,15.340863,7.2425408,15.693932,New Jersey,15709,53827,11571,12693,10877,1790.6521,144.86404
34,1988,1,9393,5587,494078,3099100,0,2.536221,2.5799999,21988,3.8166666,6.1999998,15.310806,7.0440278,17.683416,New Jersey,18463,57903,12172,13324,11441,1901.1168,180.27815
34,1989,2,11448,6274,501051,3093072,0,2.905937,2.5899999,23487,4.1083331,8.1999998,15.279606,6.7854576,21.731461,New Jersey,20062,64398,12742,13969,11977,2284.7974,202.84041
34,1990,2,12856,6629,512093,3091617,0,2.308316,2.5899999,24572,5.0916667,9.1999998,14.853047,6.5390882,22.968035,New Jersey,23298,72341,,,13383,2510.4814,214.41853
34,1991,1,14226,6467,519148,3088788,0,2.6406009,2.3499999,24847,6.7666669,9.6999998,15.100997,6.3074017,25.618465,New Jersey,26282,98331,,,14898,2740.259,209.37015
34,1992,2,14038,6267,527688,3092934,0,2.2216251,2.3499999,26382,8.458333,10.3,15.360851,6.2132287,27.396711,New Jersey,36120,108093,,,14980,2660.2842,202.62314
34,1993,1,14885,6301,534531,3098916,0,2.5811739,2.3099999,26824,7.6166668,10.9,15.566392,6.1556454,32.243393,New Jersey,35775,109576,,,15032,2784.6841,203.32916
34,1994,1,15256,6621,541150,3105133,0,3.719538,2.3,27558,6.8166666,9.1999998,15.764684,6.1616812,36.921474,New Jersey,41802,125299,,,13869,2819.1814,213.22758
34,1995,2,16668,7229,546813,3114338,0,3.83268,2.25,28941,6.4499998,7.8000002,15.931532,6.189435,37.398361,New Jersey,37867,126759,,,13869,3048.2085,232.11995
34,1996,1,16991,7022,551807,3120954,0,3.843302,2.25,30470,6.1750002,9.1999998,16.112616,6.2256336,27.59646,New Jersey,14545,125881,,,13869,3079.1563,224.9953
34,1997,2,17653,6881,557472,3128158,0,4.1495342,2.1900001,32051,5.3166666,9.3000002,16.309589,6.2372303,17.301779,New Jersey,16903,130565,,,15906,3166.6165,219.96971
34,1998,1,19205,7394,564378,3137338,0,3.8090589,2.1700001,34115,4.5999999,8.6000004,16.521521,6.256979,13.164535,New Jersey,13218,129377,,,17282,3402.8611,235.67751
34,1999,1,19196,7291,569010,3139459,0,3.724232,2.2,35215,4.4749999,7.8000002,16.694195,6.2413812,13.660954,New Jersey,12968,128984,,,17282,3373.5786,232.23747
34,2000,2,17691,,538209,2958412,1,2.664618,2.2,38364,3.675,7.3000002,16.856531,6.2865829,11.774781,New Jersey,11709,130610,,,17122,3287.0129,
35,1985,2,230,1826,15105,628136,0,.3572728,2.8299999,12080,8.6750002,18.5,2.0834563,8.3856354,.62554473,New Mexico,1092,4130,2390,,,1522.6746,290.70139
35,1986,1,205,1978,15500,637689,0,.29794291,2.7,12301,9.1916666,21.299999,2.0740738,8.3234158,1.6405131,New Mexico,1147,4175,2363,2593,2363,1322.5807,310.18256
35,1987,2,257,2215,15787,643276,0,1.107283,2.6500001,12695,9.0083332,19.4,2.060842,8.1725378,1.7582477,New Mexico,1194,5310,2459,2689,2459,1627.9218,344.33121
35,1988,2,284,2310,16057,647366,0,1.013266,2.6400001,13296,7.5833335,23,2.0497561,7.9860587,2.213933,New Mexico,1230,5312,2671,2751,2671,1768.699,356.8306
35,1989,1,312,2351,16374,651851,0,1.170331,2.5799999,14078,6.7249999,19.5,2.0390291,7.7285824,3.9895978,New Mexico,1151,5660,2997,3001,2997,1905.4598,360.66525
35,1990,2,295,2561,16641,657599,0,1.176739,2.6400001,14924,6.7666664,20.9,3.5010765,7.5302286,4.5347776,New Mexico,1224,6294,3225,3596,3225,1772.73,389.44705
35,1991,2,300,2551,17693,667754,0,1.506013,2.54,15625,7.1500001,22.4,3.5747705,7.4685674,5.7866464,New Mexico,1414,6831,3236,3236,3236,1695.5858,382.02692
35,1992,1,339,2622,18752,680690,0,1.820892,2.47,16273,7.4749999,21.6,3.6587329,7.5163498,7.0199981,New Mexico,1331,6921,3427,3290,3443,1807.8071,385.19739
35,1993,1,367,2788,19555,694790,0,1.745513,2.3900001,16959,7.2666664,17.4,3.6899836,7.5671592,7.9440107,New Mexico,1281,8367,3561,3561,3575,1876.7578,401.27234
35,1994,1,402,2948,20292,711039,0,2.0677049,2.25,17631,6.6333332,21.1,3.6948237,7.6649523,8.6780891,New Mexico,1078,8063,4054,4061,4074,1981.0763,414.60455
35,1995,2,444,3078,21006,724093,0,2.3338349,2.4000001,18426,6.7583332,25.299999,3.720103,7.8010039,10.172089,New Mexico,1366,8524,4636,4636,4645,2113.6819,425.08353
35,1996,2,496,3639,21893,732791,0,2.2371321,2.3800001,19029,7.5166669,25.5,3.7993436,7.9338546,5.4784327,New Mexico,1426,8903,4515,4515,4515,2265.5645,496.59451
35,1997,1,488,3595,22710,738045,0,2.6463389,2.3299999,19698,6.5749998,21.200001,3.8848352,8.030982,3.4369314,New Mexico,1626,8905,,4435,,2148.833,487.09766
35,1998,2,506,3900,23233,740809,0,3.0312991,2.3099999,20656,6.2333331,20.4,3.8965614,8.1062336,3.2896864,New Mexico,1773,10397,,3447,,2177.9365,526.45148
35,1999,1,533,3842,23521,740127,0,4.1484871,2.3599999,21042,5.5833335,20.9,3.9661326,8.0750208,1.7698312,New Mexico,1630,9878,,5592,5504,2266.0601,519.1001
35,2000,1,490,,18338,595813,1,1.968154,2.3800001,22134,4.9583335,17.5,3.9875238,8.0023403,2.4152374,New Mexico,1670,10461,,5736,5828,2672.0471,
36,1985,2,16958,16518,1283574,6913737,0,.56445563,2.6199999,16877,6.6333332,15.8,18.88022,7.6576519,11.755508,New York,28289,99183,35934,35934,32714,1321.1548,238.91565
36,1986,1,18844,18121,1312739,6891238,0,1.593725,2.55,17956,6.25,13.2,18.858627,7.6109924,17.403372,New York,29325,107337,37743,39502,35891,1435.4719,262.95709
36,1987,2,19576,19616,1342260,6866441,0,2.0893641,2.53,19115,4.8916664,14.3,18.83536,7.4829006,21.587791,New York,31244,112461,,41242,36462,1458.4358,285.67929
36,1988,1,21495,21121,1374026,6859554,0,2.7687631,2.47,20777,4.2833333,13.4,18.821793,7.3177342,27.507891,New York,33962,125256,,45141,40095,1564.3809,307.90631
36,1989,2,24112,24102,1401748,6840446,0,3.28335,2.3599999,22286,4.9833331,12.6,18.807144,7.0860353,34.059589,New York,36885,136686,51617,51617,42472,1720.1379,352.34546
36,1990,2,26026,25426,1423016,6815183,0,2.8591101,2.3,23523,5.3249998,14.3,17.193024,6.8214846,36.108307,New York,42837,145266,55820,56833,45946,1828.9324,373.07877
36,1991,2,27438,26541,1433247,6803288,0,3.384964,2.1400001,23965,7.3249998,15.3,17.471136,6.4980788,41.169792,New York,47834,157653,58687,55699,48363,1914.3944,390.12018
36,1992,1,29314,28039,1446180,6801991,0,2.9545281,2.0899999,24867,8.666667,15.7,17.738049,6.3928056,44.325939,New York,50004,152013,60054,57005,49543,2026.9952,412.21753
36,1993,2,33221,25508,1460477,6805966,0,3.412864,1.98,25143,7.875,16.4,18.018194,6.3933983,45.562019,New York,52186,155932,61761,58675,50339,2274.6677,374.78882
36,1994,1,34218,26816,1470893,6790438,0,3.691823,1.9299999,25785,6.9250002,17,18.309231,6.4559927,51.469517,New York,53832,163613,64280,61195,51049,2326.3418,394.90826
36,1995,1,34953,27867,1477638,6769608,0,3.5249679,1.9299999,27082,6.3583331,16.5,18.591173,6.5248394,51.208954,New York,55568,168012,67712,64585,52475,2365.4644,411.64865
36,1996,2,35501,28451,1482482,6749161,0,3.182138,1.9,28424,6.2666669,16.700001,18.861795,6.6123443,37.297333,New York,57137,174406,68996,65700,53366,2394.7002,421.54871
36,1997,1,35394,28274,1490307,6729779,0,2.8906679,1.87,29857,6.4666667,16.5,19.13356,6.6688766,21.070353,New York,59670,181105,60947,65823,53463,2374.947,420.13266
36,1998,2,36079,29527,1500291,6720602,0,2.7661409,1.84,31555,5.6583333,16.700001,19.39716,6.7281365,16.949327,New York,59548,178612,60879,65717,53409,2404.8,439.35052
36,1999,1,36963,,1504656,6730544,1,2.637764,1.85,32816,5.2249999,14.2,19.624945,6.7550106,16.872566,New York,57956,183068,61265,66384,53815,2456.5747,
36,2000,2,33972,,1387059,6245287,1,1.7292939,1.88,34897,4.5333333,13.9,19.821173,6.7411275,12.521211,New York,57858,186955,62773,67412,55446,2449.2109,
37,1985,1,8930,7276,650131,2331789,0,.2029663,2.1300001,12699,5.7583332,14.2,22.872452,8.1858606,.70338035,North Carolina,3184,56207,,16633,,1373.5693,312.0351
37,1986,1,9133,7219,654134,2356128,0,.64419413,2.1500001,13481,5.3333335,14.3,22.834021,8.1644049,1.4551418,North Carolina,3322,58644,,,16575,1396.1971,306.39252
37,1987,2,8983,6873,661203,2385820,0,.52375782,2.0999999,14306,4.5499997,13.8,22.78717,8.0636158,2.1390848,North Carolina,4646,62940,16694,18000,,1358.5842,288.07706
37,1988,1,9256,6487,668001,2412847,0,1.0190901,2.0899999,15398,3.7333333,12.6,22.747002,7.9249139,3.0393684,North Carolina,6191,67164,18668,14767,,1385.6267,268.85251
37,1989,2,9673,6366,676694,2443379,0,1.40865,2.0599999,16497,3.5833333,12.2,22.709677,7.7188449,5.0719447,North Carolina,7559,72325,18838,15097,,1429.4497,260.54083
37,1990,1,10500,6364,688008,2474476,0,1.337665,2.0799999,17246,4.1583333,13,22.622822,7.4754624,4.921957,North Carolina,9883,77829,15942,19324,,1526.145,257.18576
37,1991,1,10939,6338,699205,2505995,0,1.727376,1.96,17677,5.9250002,14.5,22.752274,6.9722652,6.9572601,North Carolina,13258,83911,16126,19646,,1564.4911,252.91351
37,1992,1,12167,6658,710336,2534746,0,1.366523,1.96,18842,6.2333331,15.8,22.902775,6.7394023,8.0177298,North Carolina,14415,86371,17913,20900,,1712.8514,262.66931
37,1993,2,13288,6822,722742,2573451,0,1.120555,1.92,19575,5.1833334,14.4,23.020075,6.6697307,8.9878798,North Carolina,17284,86212,17913,21400,,1838.5537,265.09149
37,1994,2,14674,7063,733896,2611842,0,1.398412,1.89,20400,4.4083333,14.2,23.106447,6.6575274,9.0992594,North Carolina,20159,90418,21004,23500,,1999.4658,270.42218
37,1995,2,18104,8554,745568,2656652,0,1.555725,1.86,21295,4.4250002,12.6,23.169212,6.6701803,9.9664059,North Carolina,18501,97921,27305,27500,27305,2428.2158,321.98422
37,1996,2,18919,8877,756311,2700656,0,1.421566,1.9,22320,4.4166665,12.2,23.223845,6.7132668,8.1726036,North Carolina,12358,102483,24175,,24175,2501.4841,328.69791
37,1997,2,19346,9318,768826,2744053,0,1.674338,1.89,23530,3.875,11.4,23.29929,6.7349586,3.0952778,North Carolina,8148,105416,26887,,26887,2516.3042,339.57071
37,1998,1,19290,9605,780113,2784717,0,1.429208,1.87,24743,3.5250001,14,23.364658,6.745945,3.8928838,North Carolina,5806,105227,27866,,27866,2472.7188,344.91837
37,1999,2,18691,9347,790115,2820780,0,1.507429,1.9,25560,3.2666667,13.8,23.436705,6.7137847,3.5851939,North Carolina,4389,105095,27145,,27145,2365.605,331.36224
37,2000,2,18935,9328,816267,2852711,0,1.209066,1.9400001,27068,3.75,12.5,23.584419,6.6876211,2.9447205,North Carolina,3352,105949,29107,,29107,2319.7065,326.98721
38,1985,1,4,339,2011,323983,0,-.016307499,2.48,12866,5.6916666,15.9,.59154588,8.2078505,0,North Dakota,166,1569,,471,471,198.90602,104.63512
38,1986,1,6,332,2031,319404,0,.038876899,2.4000001,13137,5.8499999,13.5,.58715492,8.1698151,0,North Dakota,159,1544,,471,471,295.42099,103.9436
38,1987,2,4,359,2060,314742,0,.32858491,2.4200001,13699,5.1166668,11.4,.58082277,8.0244265,0,North Dakota,133,1616,,494,494,194.17476,114.06168
38,1988,1,7,376,2104,310940,0,.1273236,2.4300001,12731,4.7166667,11.6,.57427889,7.8290882,0,North Dakota,134,1504,,516,516,332.69962,120.92365
38,1989,2,4,359,2114,306064,0,.1414299,2.3800001,14447,4.3583331,12.2,.56834066,7.5638247,.77363455,North Dakota,138,1644,,556,556,189.21475,117.29573
38,1990,2,5,374,2096,301103,0,.3268159,2.5599999,15943,4.0500002,13.7,.54344416,7.274281,0,North Dakota,116,1731,,576,576,238.54962,124.20999
38,1991,2,4,372,2083,299080,0,.16009329,2.4400001,16282,4.3416667,14.5,.55407184,7.1276107,0,North Dakota,122,1829,,576,576,192.03073,124.38144
38,1992,2,7,367,2065,299312,0,.55529058,2.3900001,17669,4.75,12.1,.56019348,7.2059455,0,North Dakota,107,1920,,576,576,338.98306,122.61453
38,1993,2,12,374,2034,300046,0,-.20818479,2.3599999,17703,4.4416666,11.2,.53932238,7.3881502,0,North Dakota,90,1989,,596,596,589.97052,124.64755
38,1994,2,18,411,1983,300763,0,-.3743948,2.3199999,19006,3.7333333,10.4,.53350282,7.6061873,.93051535,North Dakota,94,2036,600,600,600,907.71558,136.65245
38,1995,2,18,451,2004,301340,0,-.3633177,2.28,18865,3.3,12,.51573312,7.8336668,.77180505,North Dakota,114,2320,600,600,600,898.20361,149.66483
38,1996,1,22,496,2129,301367,0,.34516981,2.29,21068,3.1916666,11,.55147302,8.0358925,.76877898,North Dakota,100,2599,623,623,623,1033.349,164.58339
38,1997,2,19,567,2078,300130,0,-.15042339,2.3,20686,2.8916667,13.6,.54818898,8.225132,0,North Dakota,116,2700,579,579,579,914.3407,188.91814
38,1998,2,30,649,2246,298043,0,.049439799,2.3499999,22872,3,15.1,.58718669,8.3765745,0,North Dakota,174,2726,1005,952,1005,1335.7079,217.75381
38,1999,2,38,667,2300,295402,0,-.26190141,2.4200001,23180,3.2166667,13.1,.63637525,8.4093513,0,North Dakota,152,2783,1005,952,1005,1652.174,225.79401
38,2000,2,45,721,2387,295846,0,.61541522,2.4000001,25106,2.925,10.4,.79338771,8.2413731,0,North Dakota,110,2847,1005,952,1005,1885.2115,243.70787
39,1985,2,8904,10523,517609,4614980,0,.62219828,2.2,14323,8.916667,12.8,10.954328,7.993845,.59604198,Ohio,6509,66810,,,13282,1720.2174,228.01833
39,1986,2,10415,10607,520110,4606465,0,.73263443,2.1700001,14955,8.2416668,12.8,10.938476,7.9820967,1.2020599,Ohio,6147,72339,,,13282,2002.4611,230.26334
39,1987,2,10576,11585,524741,4611631,0,1.230852,2.1700001,15612,7.0416665,12.7,10.918715,7.8756385,1.7841291,Ohio,5988,68769,,,17782,2015.4705,251.21265
39,1988,1,12196,12689,530444,4621998,0,2.800833,2.1099999,16634,6.0583334,12.4,10.903028,7.7254896,2.4999788,Ohio,5991,70088,,,18482,2299.2061,274.53494
39,1989,1,14557,13986,536552,4627500,0,3.5290411,2.0699999,17763,5.5416665,10.6,10.887298,7.5067797,3.776794,Ohio,6464,78299,,,19848,2713.0642,302.23663
39,1990,2,15535,14340,542677,4634157,0,2.6831729,2.0899999,18743,5.75,11.5,10.860348,7.2601275,4.473424,Ohio,7945,83380,,,20598,2862.6604,309.44141
39,1991,2,17896,15555,552339,4656849,0,2.5585561,2.03,19100,6.5833335,13.4,11.011151,6.9771752,4.9425521,Ohio,6738,83668,,,20783,3240.0391,334.02414
39,1992,1,19166,16793,564315,4681348,0,2.43243,1.98,20062,7.3333335,12.5,11.182008,6.863337,6.1834559,Ohio,7407,94129,,,21738,3396.3301,358.72147
39,1993,1,20665,17392,574117,4701397,0,2.4238911,1.95,20634,6.7416668,13,11.340651,6.8598628,6.8101115,Ohio,6997,103377,,,22521,3599.4404,369.93259
39,1994,2,21562,17615,581661,4711016,0,2.4609411,1.85,21712,5.6333332,14.1,11.492277,6.9353795,7.576808,Ohio,6453,90190,,,24526,3706.9702,373.91086
39,1995,2,22739,18583,588340,4723550,0,2.6854999,1.9,22495,4.8833332,11.5,11.619752,7.0410652,8.194416,Ohio,7432,103327,26058,,26058,3864.9421,393.41174
39,1996,2,23516,19535,594562,4732460,0,2.7327149,1.9299999,23322,4.9916668,12.7,11.764244,7.1544371,6.2084031,Ohio,6331,116321,34337,,,3955.1804,412.78741
39,1997,1,24344,20599,600816,4736715,0,2.768389,1.91,24656,4.6166668,11,11.900041,7.2384782,2.9262176,Ohio,6803,113493,34706,,,4051.8228,434.87946
39,1998,2,24216,21109,606772,4737832,0,2.940707,1.97,26017,4.3166666,11.2,12.01687,7.2837234,2.2454953,Ohio,11304,178830,37245,,,3990.9553,445.54135
39,1999,2,23111,20592,615063,4751428,0,2.7834649,2,26859,4.2833333,12,12.128245,7.2414303,1.967279,Ohio,15776,184246,37245,,,3757.5012,433.3855
39,2000,1,22175,19797,616017,4693287,0,1.918788,1.99,28207,4.0250001,10,12.24565,7.1720257,1.3552082,Ohio,18248,189375,39927,,,3599.7383,421.81525
40,1985,1,2271,4952,113547,1358529,0,.48793799,1.87,13332,7.3916669,16,8.4680948,7.9743118,.36672777,Oklahoma,1625,21480,7492,7117,,2000.0529,364.5119
40,1986,2,2621,5571,113859,1344086,0,.71489203,1.8,13309,8.5500002,14.7,8.4508677,7.9806232,1.2910397,Oklahoma,1670,22740,7642,7260,,2301.97,414.48242
40,1987,2,2675,5559,113582,1319688,0,.80958879,1.76,13448,7.5083332,17,8.4267292,7.9041719,2.1802893,Oklahoma,1762,23477,7643,7261,,2355.1267,421.23593
40,1988,1,3003,5791,113447,1294499,0,.73551953,1.6900001,14216,6.5250001,17.299999,8.4052153,7.7808781,3.0622814,Oklahoma,1455,23341,,7378,,2647.051,447.35452
40,1989,2,3457,6230,113906,1280603,0,1.38621,1.7,15272,5.7249999,14.7,8.3853083,7.5916376,4.316875,Oklahoma,1993,24240,,7888,,3034.9587,486.48956
40,1990,1,3793,6413,115131,1273277,0,1.0877399,1.8099999,16187,5.6666665,15.6,8.3496227,7.4090495,4.0650082,Oklahoma,3236,24411,,8088,,3294.5081,503.66101
40,1991,1,4090,6927,116416,1281235,0,1.166851,1.76,16554,6.1916666,17,8.4493895,7.2416105,5.8889475,Oklahoma,3511,25384,8964,11243,,3513.2627,540.65021
40,1992,1,4644,7489,119344,1298289,0,1.308898,1.8099999,17376,6.2166667,18.6,8.5989065,7.2167296,6.9554048,Oklahoma,2758,25902,9130,12451,,3891.2722,576.83612
40,1993,1,5066,8310,120172,1309363,0,1.532524,1.7,17814,6.0166664,19.9,8.6478243,7.2612638,7.8098936,Oklahoma,2503,25738,9775,13363,,4215.6245,634.65973
40,1994,1,5334,8158,120890,1317819,0,1.642364,1.78,18374,5.5916667,16.700001,8.7180681,7.3684978,8.9608469,Oklahoma,2604,26285,9775,13642,,4412.2754,619.05316
40,1995,2,5796,8853,121794,1328576,0,1.565987,1.66,18861,4.6333332,17.1,8.7709808,7.4960222,8.0708351,Oklahoma,2356,27866,11369,14151,,4758.855,666.35254
40,1996,2,6123,9587,123223,1338930,0,1.596105,1.66,19743,4.1750002,16.6,8.8708105,7.6344357,5.3291354,Oklahoma,2159,28090,11369,14388,,4969.04,716.01953
40,1997,2,6310,10102,124939,1348392,0,1.751959,1.65,20671,4.1916666,13.7,8.9949722,7.7548604,3.29092,Oklahoma,1928,28790,11439,15414,,5050.4648,749.18866
40,1998,2,6338,10273,127483,1357598,0,1.983932,1.6799999,21766,4.3416667,14.1,9.1581917,7.8722973,2.8485894,Oklahoma,1532,29093,,21578,,4971.6431,756.7041
40,1999,1,6593,10984,127536,1362855,0,1.611958,1.6799999,22567,3.6083333,12.8,9.3079433,7.8654766,2.8512018,Oklahoma,1527,28075,,22594,,5169.521,805.95514
40,2000,2,6575,11666,128934,1286482,0,1.172817,1.6900001,24407,3.0999999,14.9,9.3974142,7.7529635,2.4027271,Oklahoma,1825,30969,,23150,,5099.5083,906.81409
41,1985,1,462,3582,21376,1250100,0,1.1867189,2.5699999,13543,8.7166662,11.9,1.6893691,7.2928057,.89775103,Oregon,1894,23000,2459,3688,2739,2161.3025,286.53708
41,1986,1,529,3862,21808,1252935,0,2.245816,2.54,14148,7.9583335,12.3,1.6833109,7.2868729,2.4963849,Oregon,1973,23402,,4057,2815,2425.7153,308.23627
41,1987,2,670,4361,22175,1258748,0,4.3943539,2.5,14809,6.2833333,14.2,1.6758839,7.1942697,2.7763381,Oregon,1988,24079,4201,4309,2815,3021.4204,346.45535
41,1988,1,703,4485,22997,1275186,0,6.269896,2.48,15849,5.7666669,10.4,1.6694033,7.0610294,4.2308912,Oregon,3790,27320,4077,4722,2746,3056.9204,351.71341
41,1989,1,872,4903,23719,1295743,0,4.5574389,2.4100001,17050,5.4166665,11.2,1.6631747,6.8679738,5.3033991,Oregon,5794,31878,5167,5493,,3676.3777,378.39294
41,1990,1,811,4601,24675,1325755,0,3.3759,2.51,18010,5.3916664,9.1999998,1.7228905,6.7146091,7.4116154,Oregon,8023,37631,,6170,,3286.7275,347.04755
41,1991,1,849,4698,25713,1352689,0,3.9231,2.3800001,18527,6.375,13.5,1.7642781,6.5834227,8.0245667,Oregon,10149,40041,,6690,,3301.8318,347.30823
41,1992,2,855,4546,26374,1377876,0,3.6300681,2.4100001,19235,7.3249998,11.4,1.7853935,6.6447287,9.1250792,Oregon,12505,39019,,6557,,3241.8291,329.9281
41,1993,1,817,4561,27221,1405845,0,4.2636552,2.3099999,20046,6.9416666,11.8,1.8120908,6.734323,10.979075,Oregon,13687,37902,,6517,,3001.3591,324.43121
41,1994,2,823,4913,28110,1429878,0,3.4687419,2.21,21060,5.4833336,11.8,1.8581886,6.8772779,11.565827,Oregon,14264,38086,,6517,,2927.7837,343.59573
41,1995,1,938,5600,29190,1453946,0,3.3861461,2.23,22293,4.9166665,11.2,1.9098966,7.0218935,11.399433,Oregon,15019,39725,,7202,,3213.4292,385.15872
41,1996,1,981,5988,30025,1478340,0,4.158289,2.27,23398,5.6416664,11.8,1.9615129,7.1363745,7.6067619,Oregon,15800,42292,,7202,,3267.2773,405.04892
41,1997,2,940,5495,30582,1500173,0,3.3669381,2.24,24469,5.6083331,11.6,1.9834621,7.2162719,3.6921475,Oregon,16815,43980,,7548,,3073.7034,366.29108
41,1998,1,1046,6181,31525,1516995,0,3.915055,2.25,25542,5.6833334,15,2.0413425,7.2518029,2.5951178,Oregon,17270,44809,,8646,,3318.0015,407.45026
41,1999,2,1043,6917,32115,1531148,0,2.957866,2.27,26480,5.4749999,12.6,2.0902081,7.2072849,2.5339274,Oregon,17273,44777,,9550,,3247.7036,451.75253
41,2000,1,1040,7496,29775,1457621,0,2.6260271,2.28,28097,5.1500001,10.9,2.1730313,7.1357102,2.3315885,Oregon,17579,46023,,10132,,3492.863,514.26263
42,1985,1,7731,5988,495381,5080066,0,.65310723,2.22,14447,8.0583334,10.5,9.5168972,7.6840973,1.3759519,Pennsylvania,34785,75591,,,10690,1560.6169,117.87248
42,1986,1,8263,6334,499991,5078045,0,1.460685,2.23,15187,6.9250002,10.1,9.501461,7.6476488,2.7579339,Pennsylvania,39008,78985,,,11048,1652.6298,124.73304
42,1987,1,8817,6753,505886,5084473,0,1.944732,2.2,16052,5.6583333,10.6,9.4834099,7.5177283,3.8603289,Pennsylvania,38398,85084,,,12447,1742.8828,132.81613
42,1988,1,9785,7318,510478,5094920,0,3.8207271,2.1099999,17193,5.0166664,10.3,9.4685764,7.3464093,4.9883761,Pennsylvania,46466,92296,,,12972,1916.8309,143.63327
42,1989,1,10975,8507,513433,5096927,0,3.340214,2.0999999,18603,4.6999998,10.4,9.4543638,7.1110463,6.421639,Pennsylvania,47702,89491,,,13616,2137.572,166.9045
42,1990,2,11672,9534,516750,5106656,0,2.8913231,2.1500001,19687,5.4250002,11,9.3691826,6.8462114,7.5105228,Pennsylvania,56657,97327,,,14338,2258.7324,186.69753
